device_id,industry,device_type,connectivity_type,sim_type,country,city,site_name,latitude,longitude
BICS-TRA-00206,Transport & Logistics,Cold Chain Monitor,4G,Traditional SIM,Belgium,Mechelen,E19 Corridor Hub,51.009114,4.518688
BICS-TRA-00207,Transport & Logistics,Cold Chain Monitor,LTE-M,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.346712,3.16497
BICS-TRA-00208,Transport & Logistics,Drone Delivery,NB-IoT,eSIM,Belgium,Brussels,Brussels Airport Cargo,50.90817,4.463655
BICS-TRA-00209,Transport & Logistics,Cold Chain Monitor,5G,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.336671,3.159864
BICS-TRA-00210,Transport & Logistics,Trailer Tracker,5G,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.343273,3.158966
BICS-TRA-00211,Transport & Logistics,Container Sensor,4G,eSIM,Belgium,Mechelen,E19 Corridor Hub,51.015622,4.466627
BICS-TRA-00212,Transport & Logistics,Cold Chain Monitor,LTE-M,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.345513,3.188758
BICS-TRA-00213,Transport & Logistics,Fuel Sensor,NB-IoT,eSIM,Belgium,Liege,Liege Airport Logistics Hub,50.620991,5.448716
BICS-TRA-00214,Transport & Logistics,Trailer Tracker,LTE-M,iSIM,Belgium,Zeebrugge,Zeebrugge Port,51.292127,3.178457
BICS-TRA-00215,Transport & Logistics,Cold Chain Monitor,5G,eSIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.315031,4.302209
BICS-TRA-00216,Transport & Logistics,Fuel Sensor,LTE-M,eSIM,Belgium,Zeebrugge,Zeebrugge Port,51.308802,3.154921
BICS-TRA-00217,Transport & Logistics,Drone Delivery,LTE-M,Traditional SIM,Belgium,Liege,Liege Airport Logistics Hub,50.631773,5.470193
BICS-TRA-00218,Transport & Logistics,Drone Delivery,4G,Traditional SIM,Belgium,Zeebrugge,Zeebrugge Port,51.302244,3.15575
BICS-TRA-00219,Transport & Logistics,Fleet GPS Tracker,4G,iSIM,Belgium,Mechelen,E19 Corridor Hub,51.01346,4.480293
BICS-TRA-00220,Transport & Logistics,Trailer Tracker,LTE-M,Traditional SIM,Belgium,Antwerp,Port of Antwerp Container Terminal,51.317974,4.274371
BICS-OEM-00001,OEM,Smart Display,LTE-M,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.451382,3.971541
BICS-OEM-00002,OEM,Edge Compute Node,NB-IoT,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.84233,4.359719
BICS-OEM-00003,OEM,Connected Vehicle Module,NB-IoT,eSIM,Belgium,Leuven,imec Research Campus,50.860251,4.71072
BICS-OEM-00004,OEM,Industrial Gateway,NB-IoT,eSIM,Belgium,Leuven,imec Research Campus,50.870399,4.686363
BICS-OEM-00005,OEM,Smart Display,4G,Traditional SIM,Belgium,Leuven,imec Research Campus,50.889797,4.695015
BICS-OEM-00006,OEM,Smart Display,5G,Traditional SIM,Belgium,Mons,Digital Innovation Hub Mons,50.43941,3.950226
BICS-OEM-00007,OEM,Industrial Gateway,LTE-M,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.231973,4.394581
BICS-OEM-00008,OEM,Edge Compute Node,5G,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.440319,3.970412
BICS-OEM-00009,OEM,Industrial Gateway,4G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.856204,4.401191
BICS-OEM-00010,OEM,Smart Display,LTE-M,Traditional SIM,Belgium,Antwerp,Antwerp Connected Fleet,51.248395,4.412823
BICS-OEM-00011,OEM,Connected Vehicle Module,5G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.259793,4.411124
BICS-OEM-00012,OEM,Smart Display,5G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.038861,3.715911
BICS-OEM-00013,OEM,Connected Vehicle Module,NB-IoT,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.830546,4.376378
BICS-OEM-00014,OEM,Industrial Gateway,5G,Traditional SIM,Belgium,Mechelen,Telenet HQ Connected Home,51.02753,4.487394
BICS-OEM-00015,OEM,Edge Compute Node,NB-IoT,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.837775,4.357315
BICS-OEM-00016,OEM,Smart Display,LTE-M,Traditional SIM,Belgium,Antwerp,Antwerp Connected Fleet,51.240514,4.424083
BICS-OEM-00017,OEM,Edge Compute Node,5G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.224535,4.414487
BICS-OEM-00018,OEM,Connected Vehicle Module,NB-IoT,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.049424,3.706752
BICS-OEM-00019,OEM,Edge Compute Node,4G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.860112,4.369631
BICS-OEM-00020,OEM,Wearable Device,NB-IoT,Traditional SIM,Belgium,Mons,Digital Innovation Hub Mons,50.446636,3.952494
BICS-OEM-00021,OEM,Connected Vehicle Module,4G,iSIM,Belgium,Ghent,Ghent IoT Living Lab,51.069295,3.71778
BICS-OEM-00022,OEM,Edge Compute Node,4G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.218515,4.410831
BICS-OEM-00023,OEM,Smart Display,LTE-M,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.064344,3.719781
BICS-OEM-00024,OEM,Edge Compute Node,LTE-M,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.027736,4.469395
BICS-OEM-00025,OEM,Smart Display,LTE-M,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.06314,3.712733
BICS-OEM-00026,OEM,Smart Meter,NB-IoT,eSIM,Belgium,Leuven,imec Research Campus,50.903446,4.707798
BICS-OEM-00027,OEM,Wearable Device,LTE-M,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.200001,4.384878
BICS-OEM-00028,OEM,Smart Display,LTE-M,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.065846,3.723205
BICS-OEM-00029,OEM,Connected Vehicle Module,5G,iSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.248912,4.395395
BICS-OEM-00030,OEM,Smart Meter,4G,iSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.028309,4.482871
BICS-OEM-00031,OEM,Smart Meter,5G,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.889762,4.332171
BICS-OEM-00032,OEM,Smart Display,NB-IoT,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.858748,4.362219
BICS-OEM-00033,OEM,Connected Vehicle Module,LTE-M,iSIM,Belgium,Leuven,imec Research Campus,50.877061,4.686555
BICS-OEM-00034,OEM,Industrial Gateway,5G,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.448044,3.94543
BICS-OEM-00035,OEM,Edge Compute Node,5G,iSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.051215,4.489592
BICS-OEM-00036,OEM,Industrial Gateway,LTE-M,Traditional SIM,Belgium,Mechelen,Telenet HQ Connected Home,51.061566,4.470079
BICS-OEM-00037,OEM,Connected Vehicle Module,5G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.054574,3.736958
BICS-OEM-00038,OEM,Connected Vehicle Module,5G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.845928,4.367493
BICS-OEM-00039,OEM,Smart Meter,LTE-M,Traditional SIM,Belgium,Antwerp,Antwerp Connected Fleet,51.219144,4.411127
BICS-OEM-00040,OEM,Industrial Gateway,5G,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.472241,3.955706
BICS-OEM-00041,OEM,Connected Vehicle Module,4G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.036942,3.727626
BICS-OEM-00042,OEM,Edge Compute Node,4G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.880173,4.378445
BICS-OEM-00043,OEM,Smart Meter,LTE-M,iSIM,Belgium,Ghent,Ghent IoT Living Lab,51.044495,3.736139
BICS-OEM-00044,OEM,Smart Meter,4G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.04566,3.718655
BICS-OEM-00045,OEM,Smart Display,LTE-M,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.055718,3.733542
BICS-OEM-00046,OEM,Smart Meter,4G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.03924,3.729707
BICS-OEM-00047,OEM,Smart Meter,LTE-M,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.041288,3.719136
BICS-OEM-00048,OEM,Smart Display,5G,iSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.225733,4.414902
BICS-OEM-00049,OEM,Connected Vehicle Module,NB-IoT,Traditional SIM,Belgium,Mons,Digital Innovation Hub Mons,50.452066,3.947461
BICS-OEM-00050,OEM,Industrial Gateway,LTE-M,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.861647,4.351243
BICS-OEM-00051,OEM,Smart Meter,4G,iSIM,Belgium,Ghent,Ghent IoT Living Lab,51.041974,3.721349
BICS-OEM-00052,OEM,Smart Meter,NB-IoT,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.03627,4.497398
BICS-OEM-00053,OEM,Edge Compute Node,4G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.244334,4.397212
BICS-OEM-00054,OEM,Wearable Device,4G,Traditional SIM,Belgium,Mechelen,Telenet HQ Connected Home,51.059457,4.456286
BICS-OEM-00055,OEM,Smart Display,LTE-M,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.029635,4.476826
BICS-OEM-00056,OEM,Connected Vehicle Module,LTE-M,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.87055,4.33886
BICS-OEM-00057,OEM,Industrial Gateway,LTE-M,eSIM,Belgium,Leuven,imec Research Campus,50.902595,4.699855
BICS-OEM-00058,OEM,Wearable Device,LTE-M,eSIM,Belgium,Leuven,imec Research Campus,50.89277,4.729101
BICS-OEM-00059,OEM,Connected Vehicle Module,NB-IoT,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.858523,4.374735
BICS-OEM-00060,OEM,Edge Compute Node,4G,iSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.038272,4.473166
BICS-OEM-00061,OEM,Smart Meter,5G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.040699,3.722562
BICS-OEM-00062,OEM,Smart Meter,4G,iSIM,Belgium,Ghent,Ghent IoT Living Lab,51.049312,3.723726
BICS-OEM-00063,OEM,Connected Vehicle Module,5G,Traditional SIM,Belgium,Mechelen,Telenet HQ Connected Home,51.040895,4.467617
BICS-OEM-00064,OEM,Smart Display,5G,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.444486,3.976068
BICS-OEM-00065,OEM,Industrial Gateway,5G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.213795,4.416119
BICS-OEM-00066,OEM,Wearable Device,LTE-M,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.039471,4.483827
BICS-OEM-00067,OEM,Smart Display,LTE-M,Traditional SIM,Belgium,Mons,Digital Innovation Hub Mons,50.451422,3.956818
BICS-OEM-00068,OEM,Connected Vehicle Module,LTE-M,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.44813,3.944429
BICS-OEM-00069,OEM,Connected Vehicle Module,5G,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.443412,3.969933
BICS-OEM-00070,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.44437,3.987136
BICS-OEM-00071,OEM,Edge Compute Node,LTE-M,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.030522,3.734334
BICS-OEM-00072,OEM,Industrial Gateway,4G,Traditional SIM,Belgium,Antwerp,Antwerp Connected Fleet,51.234028,4.398498
BICS-OEM-00073,OEM,Industrial Gateway,5G,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.057809,4.457143
BICS-OEM-00074,OEM,Smart Meter,4G,eSIM,Belgium,Leuven,imec Research Campus,50.872053,4.692948
BICS-OEM-00075,OEM,Smart Meter,NB-IoT,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.435246,3.956858
BICS-OEM-00076,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.014448,4.482362
BICS-OEM-00077,OEM,Edge Compute Node,5G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.039328,3.702034
BICS-OEM-00078,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.442789,3.955026
BICS-OEM-00079,OEM,Wearable Device,LTE-M,iSIM,Belgium,Leuven,imec Research Campus,50.888715,4.702323
BICS-OEM-00080,OEM,Smart Display,4G,eSIM,Belgium,Leuven,imec Research Campus,50.859539,4.707116
BICS-OEM-00081,OEM,Edge Compute Node,5G,Traditional SIM,Belgium,Leuven,imec Research Campus,50.893708,4.713836
BICS-OEM-00082,OEM,Wearable Device,LTE-M,Traditional SIM,Belgium,Mons,Digital Innovation Hub Mons,50.435838,3.961911
BICS-OEM-00083,OEM,Industrial Gateway,5G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.852192,4.379635
BICS-OEM-00084,OEM,Connected Vehicle Module,LTE-M,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.428872,3.983753
BICS-OEM-00085,OEM,Edge Compute Node,4G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.218993,4.405872
BICS-OEM-00086,OEM,Industrial Gateway,LTE-M,Traditional SIM,Belgium,Leuven,imec Research Campus,50.881348,4.680467
BICS-OEM-00087,OEM,Industrial Gateway,NB-IoT,Traditional SIM,Belgium,Mechelen,Telenet HQ Connected Home,51.02461,4.47166
BICS-OEM-00088,OEM,Connected Vehicle Module,4G,Traditional SIM,Belgium,Leuven,imec Research Campus,50.899541,4.716561
BICS-OEM-00089,OEM,Smart Display,NB-IoT,iSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.224732,4.394956
BICS-OEM-00090,OEM,Industrial Gateway,LTE-M,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.427192,3.960544
BICS-OEM-00091,OEM,Wearable Device,4G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.079395,3.716842
BICS-OEM-00092,OEM,Edge Compute Node,4G,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.442469,3.920883
BICS-OEM-00093,OEM,Edge Compute Node,4G,eSIM,Belgium,Leuven,imec Research Campus,50.876131,4.708953
BICS-OEM-00094,OEM,Industrial Gateway,4G,iSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.038139,4.502573
BICS-OEM-00095,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.841373,4.324648
BICS-OEM-00096,OEM,Wearable Device,NB-IoT,Traditional SIM,Belgium,Antwerp,Antwerp Connected Fleet,51.251564,4.393754
BICS-OEM-00097,OEM,Wearable Device,5G,iSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.200467,4.38651
BICS-OEM-00098,OEM,Edge Compute Node,4G,eSIM,Belgium,Leuven,imec Research Campus,50.882619,4.70592
BICS-OEM-00099,OEM,Connected Vehicle Module,LTE-M,iSIM,Belgium,Leuven,imec Research Campus,50.888271,4.722311
BICS-OEM-00100,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.057783,3.725573
BICS-OEM-00101,OEM,Industrial Gateway,LTE-M,Traditional SIM,Belgium,Mechelen,Telenet HQ Connected Home,51.03877,4.471106
BICS-OEM-00102,OEM,Wearable Device,5G,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.856953,4.354181
BICS-OEM-00103,OEM,Wearable Device,4G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.048123,3.723792
BICS-OEM-00104,OEM,Edge Compute Node,LTE-M,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.21025,4.388579
BICS-OEM-00105,OEM,Smart Meter,NB-IoT,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.222124,4.364787
BICS-OEM-00106,OEM,Edge Compute Node,LTE-M,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.855527,4.375692
BICS-OEM-00107,OEM,Connected Vehicle Module,4G,iSIM,Belgium,Ghent,Ghent IoT Living Lab,51.032362,3.715788
BICS-OEM-00108,OEM,Wearable Device,5G,Traditional SIM,Belgium,Mons,Digital Innovation Hub Mons,50.446658,3.967433
BICS-OEM-00109,OEM,Wearable Device,LTE-M,eSIM,Belgium,Leuven,imec Research Campus,50.899852,4.665768
BICS-OEM-00110,OEM,Smart Display,LTE-M,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.215589,4.409546
BICS-OEM-00111,OEM,Smart Meter,4G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.051326,3.706389
BICS-OEM-00112,OEM,Connected Vehicle Module,NB-IoT,iSIM,Belgium,Leuven,imec Research Campus,50.898918,4.651033
BICS-OEM-00113,OEM,Smart Meter,5G,eSIM,Belgium,Leuven,imec Research Campus,50.891236,4.675577
BICS-OEM-00114,OEM,Smart Meter,4G,iSIM,Belgium,Brussels,Brussels Smart City Deployment,50.866505,4.362772
BICS-OEM-00115,OEM,Smart Display,4G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.048504,3.720122
BICS-OEM-00116,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.04665,3.719497
BICS-OEM-00117,OEM,Smart Meter,4G,iSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.028395,4.469687
BICS-OEM-00118,OEM,Industrial Gateway,LTE-M,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.853633,4.389786
BICS-OEM-00119,OEM,Wearable Device,4G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.240599,4.432826
BICS-OEM-00120,OEM,Smart Meter,NB-IoT,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.873234,4.368994
BICS-OEM-00121,OEM,Connected Vehicle Module,LTE-M,Traditional SIM,Belgium,Mechelen,Telenet HQ Connected Home,51.027524,4.524825
BICS-OEM-00122,OEM,Industrial Gateway,5G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.224314,4.402607
BICS-OEM-00123,OEM,Wearable Device,NB-IoT,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.845909,4.361411
BICS-OEM-00124,OEM,Connected Vehicle Module,LTE-M,eSIM,Belgium,Leuven,imec Research Campus,50.864787,4.726726
BICS-OEM-00125,OEM,Smart Meter,NB-IoT,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.895876,4.349221
BICS-OEM-00126,OEM,Smart Display,4G,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.035052,4.475828
BICS-OEM-00127,OEM,Edge Compute Node,4G,eSIM,Belgium,Leuven,imec Research Campus,50.903195,4.707206
BICS-OEM-00128,OEM,Wearable Device,NB-IoT,eSIM,Belgium,Leuven,imec Research Campus,50.899325,4.68961
BICS-OEM-00129,OEM,Industrial Gateway,4G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.21317,4.3845
BICS-OEM-00130,OEM,Edge Compute Node,4G,iSIM,Belgium,Leuven,imec Research Campus,50.872636,4.697827
BICS-OEM-00131,OEM,Smart Meter,4G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.040104,3.705984
BICS-OEM-00132,OEM,Smart Meter,4G,Traditional SIM,Belgium,Mons,Digital Innovation Hub Mons,50.448854,3.9311
BICS-OEM-00133,OEM,Smart Display,NB-IoT,Traditional SIM,Belgium,Mons,Digital Innovation Hub Mons,50.482372,3.981747
BICS-OEM-00134,OEM,Smart Meter,NB-IoT,iSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.212167,4.397287
BICS-OEM-00135,OEM,Industrial Gateway,LTE-M,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.472768,3.970452
BICS-OEM-00136,OEM,Connected Vehicle Module,LTE-M,iSIM,Belgium,Brussels,Brussels Smart City Deployment,50.849473,4.360524
BICS-OEM-00137,OEM,Smart Display,LTE-M,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.475642,3.965804
BICS-OEM-00138,OEM,Edge Compute Node,4G,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.025086,4.466263
BICS-OEM-00139,OEM,Edge Compute Node,4G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.035797,3.736154
BICS-OEM-00140,OEM,Connected Vehicle Module,5G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.066217,3.722597
BICS-OEM-00141,OEM,Smart Meter,NB-IoT,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.052146,4.487351
BICS-OEM-00142,OEM,Smart Display,4G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.068843,3.699757
BICS-OEM-00143,OEM,Smart Display,NB-IoT,Traditional SIM,Belgium,Mechelen,Telenet HQ Connected Home,51.025264,4.455301
BICS-OEM-00144,OEM,Smart Display,LTE-M,eSIM,Belgium,Leuven,imec Research Campus,50.897548,4.698498
BICS-OEM-00145,OEM,Industrial Gateway,4G,iSIM,Belgium,Mons,Digital Innovation Hub Mons,50.457885,3.953439
BICS-OEM-00146,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Leuven,imec Research Campus,50.877488,4.702845
BICS-OEM-00147,OEM,Connected Vehicle Module,5G,Traditional SIM,Belgium,Antwerp,Antwerp Connected Fleet,51.224418,4.392901
BICS-OEM-00148,OEM,Smart Display,4G,iSIM,Belgium,Brussels,Brussels Smart City Deployment,50.852932,4.367716
BICS-OEM-00149,OEM,Edge Compute Node,NB-IoT,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.871014,4.38274
BICS-OEM-00150,OEM,Edge Compute Node,NB-IoT,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.886042,4.385703
BICS-OEM-00151,OEM,Wearable Device,5G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.228579,4.39191
BICS-OEM-00152,OEM,Edge Compute Node,NB-IoT,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.013784,4.485542
BICS-OEM-00153,OEM,Connected Vehicle Module,4G,iSIM,Belgium,Leuven,imec Research Campus,50.867096,4.710287
BICS-OEM-00154,OEM,Wearable Device,5G,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.031242,4.488927
BICS-OEM-00155,OEM,Industrial Gateway,NB-IoT,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.022697,3.726686
BICS-OEM-00156,OEM,Wearable Device,5G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.23608,4.407499
BICS-OEM-00157,OEM,Smart Meter,5G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.879924,4.347117
BICS-OEM-00158,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.83966,4.343218
BICS-OEM-00159,OEM,Edge Compute Node,NB-IoT,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.860607,4.369427
BICS-OEM-00160,OEM,Edge Compute Node,5G,iSIM,Belgium,Leuven,imec Research Campus,50.895986,4.71788
BICS-OEM-00161,OEM,Smart Display,LTE-M,Traditional SIM,Belgium,Mons,Digital Innovation Hub Mons,50.457182,3.940937
BICS-OEM-00162,OEM,Wearable Device,NB-IoT,Traditional SIM,Belgium,Antwerp,Antwerp Connected Fleet,51.240397,4.378165
BICS-OEM-00163,OEM,Edge Compute Node,LTE-M,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.862419,4.367457
BICS-OEM-00164,OEM,Smart Meter,5G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.856694,4.384116
BICS-OEM-00165,OEM,Smart Display,LTE-M,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.030824,3.709544
BICS-OEM-00166,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.051418,3.728054
BICS-OEM-00167,OEM,Connected Vehicle Module,5G,Traditional SIM,Belgium,Leuven,imec Research Campus,50.862453,4.679734
BICS-OEM-00168,OEM,Smart Display,LTE-M,iSIM,Belgium,Brussels,Brussels Smart City Deployment,50.816727,4.344173
BICS-OEM-00169,OEM,Edge Compute Node,5G,eSIM,Belgium,Ghent,Ghent IoT Living Lab,51.062095,3.701195
BICS-OEM-00170,OEM,Connected Vehicle Module,LTE-M,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.830724,4.349464
BICS-OEM-00171,OEM,Smart Display,4G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.845233,4.362637
BICS-OEM-00172,OEM,Edge Compute Node,NB-IoT,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.85484,4.362881
BICS-OEM-00173,OEM,Wearable Device,LTE-M,iSIM,Belgium,Brussels,Brussels Smart City Deployment,50.837904,4.351347
BICS-OEM-00174,OEM,Smart Display,LTE-M,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.461242,3.932464
BICS-OEM-00175,OEM,Smart Display,5G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.040021,3.718532
BICS-OEM-00176,OEM,Connected Vehicle Module,4G,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.863026,4.35474
BICS-OEM-00177,OEM,Connected Vehicle Module,LTE-M,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.85063,4.346718
BICS-OEM-00178,OEM,Edge Compute Node,5G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.242084,4.392445
BICS-OEM-00179,OEM,Smart Meter,5G,Traditional SIM,Belgium,Leuven,imec Research Campus,50.868267,4.721176
BICS-OEM-00180,OEM,Connected Vehicle Module,LTE-M,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.875492,4.361061
BICS-OEM-00181,OEM,Edge Compute Node,LTE-M,eSIM,Belgium,Brussels,Brussels Smart City Deployment,50.841209,4.362805
BICS-OEM-00182,OEM,Smart Meter,4G,iSIM,Belgium,Leuven,imec Research Campus,50.910598,4.687044
BICS-OEM-00183,OEM,Smart Meter,4G,Traditional SIM,Belgium,Antwerp,Antwerp Connected Fleet,51.227462,4.398817
BICS-OEM-00184,OEM,Industrial Gateway,5G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.049033,3.70135
BICS-OEM-00185,OEM,Smart Meter,4G,eSIM,Belgium,Leuven,imec Research Campus,50.87813,4.703973
BICS-OEM-00186,OEM,Wearable Device,LTE-M,iSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.215781,4.359642
BICS-OEM-00187,OEM,Industrial Gateway,5G,eSIM,Belgium,Antwerp,Antwerp Connected Fleet,51.23212,4.382373
BICS-OEM-00188,OEM,Edge Compute Node,4G,eSIM,Belgium,Leuven,imec Research Campus,50.862308,4.680768
BICS-OEM-00189,OEM,Smart Display,4G,Traditional SIM,Belgium,Ghent,Ghent IoT Living Lab,51.056134,3.723709
BICS-OEM-00190,OEM,Smart Meter,4G,eSIM,Belgium,Mons,Digital Innovation Hub Mons,50.441997,3.967931
BICS-OEM-00191,OEM,Smart Display,4G,Traditional SIM,Belgium,Brussels,Brussels Smart City Deployment,50.823703,4.36186
BICS-OEM-00192,OEM,Connected Vehicle Module,5G,eSIM,Belgium,Mechelen,Telenet HQ Connected Home,51.029663,4.489047
BICS-OEM-00193,OEM,Wearable Device,5G,eSIM,Belgium,Leuven,imec Research Campus,50.861069,4.695458
BICS-OEM-00194,OEM,Smart Meter,NB-IoT,eSIM,Belgium,Leuven,imec Research Campus,50.869691,4.700482
